Lane	Stock	JulDate	Fish	Vial	Tray	CatchDate	Year	Contact	SampleName	Comments	Identification	
66	1003	195	11	3-11	2981	1986-07-14	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
67	1003	195	12	4-11	2981	1986-07-14	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
68	1003	195	13	4-15	2981	1986-07-14	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
69	1003	195	14	4-23	2981	1986-07-14	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
70	1003	195	15	4-41	2981	1986-07-14	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
71	1003	196	16	4-45	2981	1986-07-15	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
72	1003	196	17	5-1	2981	1986-07-15	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
73	1003	196	18	5-11	2981	1986-07-15	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
74	1003	196	19	5-15	2981	1986-07-15	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
75	1003	196	20	5-19	2981	1986-07-15	 1986	Harding(Joel)	Yukon River retrospective  1986		20170106	
